method,config_label,param_family,problem_id,problem,n,x0_label,tau,rho,beta,eta,zeta,alpha_min,alpha_max,lambda0,gamma,c,zeta1,zeta2,eps,maxiter,converged,status,restarts,iterations,f_evals,residual,cpu_time,tsel,srule
SDLP,default,baseline,18,P18,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,6,17,4.7073456244106637e-12,0.0034096,,max
SDLP,default,baseline,18,P18,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,5,14,7.0610184366159956e-12,0.0024581,,max
SDLP,default,baseline,18,P18,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,6,17,8.4376949871511897e-12,0.0026136000000000002,,max
SDLP,default,baseline,18,P18,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,7,5.595524044110789e-12,0.00092310000000000005,,max
SDLP,default,baseline,18,P18,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,7,5.595524044110789e-12,0.0020309999999999998,,max
SDLP,default,baseline,19,P19,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,34,116,4.0530079292722121e-12,0.0071037000000000001,,max
SDLP,default,baseline,19,P19,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,34,117,4.0530079292722121e-12,0.0083373000000000006,,max
SDLP,default,baseline,19,P19,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,22,98,9.8161062611623606e-12,0.0064225000000000003,,max
SDLP,default,baseline,19,P19,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,34,118,4.0530079292722121e-12,0.0087957999999999995,,max
SDLP,default,baseline,19,P19,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,34,119,4.0530079292722121e-12,0.0071352999999999998,,max
SDLP,default,baseline,19,P19,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,34,119,4.0530079292722121e-12,0.0081662999999999996,,max
SDLP,default,baseline,19,P19,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,34,121,4.0530079292722121e-12,0.0082234999999999999,,max
SDLP,default,baseline,19,P19,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,34,124,4.0530079292722121e-12,0.0087039000000000005,,max
SDLP,default,baseline,19,P19,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,false,maxiter,0,2000,5006,2.2659684970766535e-06,0.67825230000000003,,max
SDLP,default,baseline,19,P19,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,false,maxiter,0,2000,5016,6.22896294776556e-07,0.63112829999999998,,max
SDLP,default,baseline,20,P20,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,26,113,1.7384772570666944e-12,0.030309699999999998,,max
SDLP,default,baseline,20,P20,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,26,114,7.5243094686742905e-12,0.020282999999999999,,max
SDLP,default,baseline,20,P20,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,29,128,7.7592886287975763e-12,0.022907299999999998,,max
SDLP,default,baseline,20,P20,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,29,129,8.6194045390448527e-12,0.023744700000000001,,max
SDLP,default,baseline,20,P20,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,27,120,2.7970814542941664e-12,0.025413100000000001,,max
SDLP,default,baseline,20,P20,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,5,0,0.0012162,,max
SDLP,default,baseline,20,P20,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,30,134,5.1789408980559764e-12,0.034009999999999999,,max
SDLP,default,baseline,20,P20,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,5,0,0.0012848,,max
SDLP,default,baseline,20,P20,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,43,168,2.6320839927621883e-12,0.042031899999999997,,max
SDLP,default,baseline,20,P20,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,32,132,3.8891564313839747e-12,0.0238353,,max
SDLP,srule=r1,srule,1,P1,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.00027310000000000002,,r1
SDLP,srule=r1,srule,1,P1,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.00021499999999999999,,r1
SDLP,srule=r1,srule,1,P1,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.00021220000000000001,,r1
SDLP,srule=r1,srule,1,P1,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.00023029999999999999,,r1
SDLP,srule=r1,srule,1,P1,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.0002275,,r1
SDLP,srule=r1,srule,1,P1,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.0002229,,r1
SDLP,srule=r1,srule,1,P1,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,7,0,0.00055270000000000004,,r1
SDLP,srule=r1,srule,1,P1,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,4,0,0.00031290000000000002,,r1
SDLP,srule=r1,srule,1,P1,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.00021159999999999999,,r1
SDLP,srule=r1,srule,1,P1,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.00021680000000000001,,r1
SDLP,srule=r1,srule,2,P2,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,6,0,0.00058290000000000002,,r1
SDLP,srule=r1,srule,2,P2,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,6,0,0.0005708,,r1
SDLP,srule=r1,srule,2,P2,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,6,0,0.00060249999999999995,,r1
SDLP,srule=r1,srule,2,P2,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,6,0,0.00060729999999999996,,r1
SDLP,srule=r1,srule,2,P2,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,6,0,0.00062009999999999995,,r1
SDLP,srule=r1,srule,2,P2,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,6,0,0.0006223,,r1
SDLP,srule=r1,srule,2,P2,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,5,0,0.00055420000000000003,,r1
SDLP,srule=r1,srule,2,P2,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,3,7,0,0.00093070000000000002,,r1
SDLP,srule=r1,srule,2,P2,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,6,0,0.00056899999999999995,,r1
SDLP,srule=r1,srule,2,P2,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,6,0,0.00059139999999999996,,r1
SDLP,srule=r1,srule,3,P3,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.00021589999999999999,,r1
SDLP,srule=r1,srule,3,P3,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.00035520000000000001,,r1
SDLP,srule=r1,srule,3,P3,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.00033139999999999998,,r1
SDLP,srule=r1,srule,3,P3,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,7,0,0.00057350000000000001,,r1
SDLP,srule=r1,srule,3,P3,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,7,0,0.00053549999999999995,,r1
SDLP,srule=r1,srule,3,P3,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,2,7,0,0.00052450000000000001,,r1
SDLP,srule=r1,srule,3,P3,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,4,15,0,0.0012113,,r1
SDLP,srule=r1,srule,3,P3,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,4,18,0,0.0013343000000000001,,r1
SDLP,srule=r1,srule,3,P3,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,16,48,9.1816723797222022e-12,0.0049100000000000003,,r1
SDLP,srule=r1,srule,3,P3,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,20,60,6.8492410135622996e-12,0.0079771000000000009,,r1
SDLP,srule=r1,srule,4,P4,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,4,0,0.00031930000000000001,,r1
SDLP,srule=r1,srule,4,P4,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,4,0,0.00030370000000000001,,r1
SDLP,srule=r1,srule,4,P4,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,4,0,0.00033,,r1
SDLP,srule=r1,srule,4,P4,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,4,0,0.00031330000000000003,,r1
SDLP,srule=r1,srule,4,P4,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,7,28,2.802373127686696e-12,0.0027212999999999998,,r1
SDLP,srule=r1,srule,4,P4,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,7,28,8.782595249271034e-12,0.0029175999999999998,,r1
SDLP,srule=r1,srule,4,P4,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,5,20,0,0.0017312,,r1
SDLP,srule=r1,srule,4,P4,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,false,maxiter,1,2000,4001,1.1400007942567722e+103,0.38230920000000002,,r1
SDLP,srule=r1,srule,4,P4,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,48,192,8.9119459318651607e-12,0.0123263,,r1
SDLP,srule=r1,srule,4,P4,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,34,135,5.7836204718545361e-12,0.0080265000000000006,,r1
SDLP,srule=r1,srule,5,P5,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,63,7.2574167937129372e-12,0.0106293,,r1
SDLP,srule=r1,srule,5,P5,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,63,7.1805275284282635e-12,0.0105153,,r1
SDLP,srule=r1,srule,5,P5,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,63,7.1461350644804752e-12,0.0108573,,r1
SDLP,srule=r1,srule,5,P5,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,63,7.0552603016060246e-12,0.0109424,,r1
SDLP,srule=r1,srule,5,P5,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,63,6.6238078122339154e-12,0.010895699999999999,,r1
SDLP,srule=r1,srule,5,P5,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,63,6.2615471505616258e-12,0.010633,,r1
SDLP,srule=r1,srule,5,P5,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,20,61,3.3892649924979974e-12,0.0093083999999999997,,r1
SDLP,srule=r1,srule,5,P5,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,20,61,5.4536373562327024e-12,0.010497299999999999,,r1
SDLP,srule=r1,srule,5,P5,10000,1/k,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,21,63,9.7607179980069274e-12,0.0106929,,r1
SDLP,srule=r1,srule,5,P5,10000,k/n,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,20,60,8.2821254996006771e-12,0.0101425,,r1
SDLP,srule=r1,srule,6,P6,10000,0.4,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,15,60,5.1292303737682232e-12,0.0055009000000000004,,r1
SDLP,srule=r1,srule,6,P6,10000,0.5,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,14,55,4.75175454539567e-12,0.0055225999999999999,,r1
SDLP,srule=r1,srule,6,P6,10000,0.6,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,13,52,9.8809849191638932e-12,0.0039391000000000001,,r1
SDLP,srule=r1,srule,6,P6,10000,0.8,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,16,63,6.6835426082434424e-12,0.0058431999999999998,,r1
SDLP,srule=r1,srule,6,P6,10000,1.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,16,64,7.9047879353311146e-12,0.0059782999999999998,,r1
SDLP,srule=r1,srule,6,P6,10000,1.1,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,17,67,4.8183679268731794e-12,0.0062469999999999999,,r1
SDLP,srule=r1,srule,6,P6,10000,2.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,19,74,6.794564910705958e-12,0.0069725999999999998,,r1
SDLP,srule=r1,srule,6,P6,10000,5.0,0.001,0.5,,0.59999999999999998,0.10000000000000001,0.55000000000000004,4.9000000000000004,1,1.8,,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,19,73,4.418687638008123e-12,0.0069147999999999996,,r1
